,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_units,standard_value,type,units,uo_units,upper_value,value
7836,69,22813868,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3300,-1,-1,494,2,2021.0,,5854,-1,5878,-1,0,-1,3543397,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7837,69,22813869,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3309,-1,-1,494,2,2021.0,,5765,-1,5803,-1,0,-1,3543398,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7838,69,22813870,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1546,-1,-1,494,2,2021.0,,5674,-1,5722,-1,0,-1,3543399,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7839,69,22813871,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1545,-1,-1,494,2,2021.0,,5743,-1,5784,-1,0,-1,3543400,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7840,69,22813872,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3303,-1,-1,494,2,2021.0,,5492,-1,5556,-1,0,-1,3543401,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7841,69,22813873,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3312,-1,-1,494,2,2021.0,,5911,-1,5924,-1,0,-1,3543402,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7842,69,22813874,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3304,-1,-1,494,2,2021.0,,5522,-1,5585,-1,0,-1,3543403,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7843,69,22813875,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3313,-1,-1,494,2,2021.0,,5663,-1,5711,-1,0,-1,3543404,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7844,69,22813876,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3306,-1,-1,494,2,2021.0,,5558,-1,5615,-1,0,-1,3543405,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7845,69,22813877,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3315,-1,-1,494,2,2021.0,,5721,-1,5765,-1,0,-1,3543406,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7846,69,22813878,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3305,-1,-1,494,2,2021.0,,5602,-1,5655,-1,0,-1,3543407,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7847,69,22813879,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3314,-1,-1,494,2,2021.0,,5566,-1,5621,-1,0,-1,3543408,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7848,-1,22813880,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1549,-1,-1,494,2,2021.0,"{'bei': '23.85', 'le': '0.45', 'lle': '4.89', 'sei': '12.91'}",5685,-1,5731,507,0,-1,3543409,1,1,1,1,4,123,1,17,-1,-1,557
7849,-1,22813881,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1548,-1,-1,494,2,2021.0,"{'bei': '24.07', 'le': '0.45', 'lle': '4.97', 'sei': '13.03'}",5744,-1,5785,513,0,-1,3543410,1,1,1,1,4,106,1,17,-1,-1,522
7850,-1,22813882,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3302,0,1,494,2,2021.0,,5930,-1,5942,-1,0,-1,3543411,1,1,0,1,3,2191,1,18,-1,-1,2178
7851,-1,22813883,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3311,0,1,494,2,2021.0,,5646,-1,5697,-1,0,-1,3543412,1,1,0,1,3,1348,1,18,-1,-1,1493
7852,69,22813884,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1569,-1,-1,494,2,2021.0,,5599,-1,5652,-1,0,-1,3543413,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7853,69,22813885,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3441,-1,-1,494,2,2021.0,,5717,-1,5761,-1,0,-1,3543414,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7854,69,22813886,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3442,-1,-1,494,2,2021.0,,5613,-1,5665,-1,0,-1,3543415,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7855,69,22813887,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3444,-1,-1,494,2,2021.0,,6017,-1,6013,-1,0,-1,3543416,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7856,69,22813888,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3443,-1,-1,494,2,2021.0,,5548,-1,5605,-1,0,-1,3543417,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7857,69,22813889,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1547,-1,-1,494,2,2021.0,,5518,-1,5581,-1,0,-1,3543418,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7858,69,22813890,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3458,-1,-1,494,2,2021.0,,5666,-1,5714,-1,0,-1,3543419,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7859,69,22813891,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3459,-1,-1,494,2,2021.0,,5588,-1,5642,-1,0,-1,3543420,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7860,69,22813892,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3461,-1,-1,494,2,2021.0,,5528,-1,5590,-1,0,-1,3543421,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7861,69,22813893,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3460,-1,-1,494,2,2021.0,,5601,-1,5654,-1,0,-1,3543422,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7862,69,22813894,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3457,-1,-1,494,2,2021.0,,5586,-1,5640,-1,0,-1,3543423,-1,1,0,-1,-1,-1,1,-1,-1,-1,-1
7863,-1,22813895,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,3386,-1,-1,494,2,2021.0,"{'bei': '19.75', 'le': '0.37', 'lle': '3.13', 'sei': '19.33'}",6107,344,6162,382,0,-1,3543424,1,1,1,1,4,1442,1,23,-1,-1,190
7864,-1,22813896,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",458,292,1,0,4,3,1416,-1,-1,494,2,2021.0,"{'bei': '19.82', 'le': '0.38', 'lle': '2.20', 'sei': '15.14'}",6542,881,6459,128,0,-1,3543425,1,1,1,1,4,234,1,23,-1,-1,626
7865,-1,22837646,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6307,-1,-1,495,2,2016.0,"{'bei': '9.64', 'le': '0.20', 'lle': '-0.29', 'sei': '8.67'}",5897,-1,5914,104,0,-1,3546191,1,1,1,1,4,812,1,27,-1,-1,1035
7866,-1,22837647,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6304,-1,-1,495,2,2016.0,"{'bei': '8.96', 'le': '0.17', 'lle': '-1.32', 'sei': '8.78'}",5648,-1,5699,110,0,-1,3546190,1,1,1,1,4,647,1,27,-1,-1,922
7867,-1,22837648,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6300,-1,-1,495,2,2016.0,"{'bei': '8.53', 'le': '0.18', 'lle': '-1.55', 'sei': '8.65'}",6012,-1,6008,103,0,-1,3546189,1,1,1,1,4,826,1,27,-1,-1,1040
7868,-1,22837649,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6306,-1,-1,495,2,2016.0,"{'bei': '8.65', 'le': '0.17', 'lle': '-1.13', 'sei': '8.23'}",5556,-1,5613,80,0,-1,3546187,1,1,1,1,4,1498,1,27,-1,-1,1620
7869,-1,22837650,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6302,-1,-1,495,2,2016.0,"{'bei': '7.85', 'le': '0.17', 'lle': '-1.29', 'sei': '8.11'}",6006,-1,6005,74,0,-1,3546186,1,1,1,1,4,1654,1,27,-1,-1,1713
7870,-1,22837651,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6303,-1,-1,495,2,2016.0,"{'bei': '9.79', 'le': '0.19', 'lle': '-0.18', 'sei': '9.02'}",5681,-1,5728,123,0,-1,3546185,1,1,1,1,4,357,1,27,-1,-1,736
7871,-1,22837652,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,3958,-1,-1,495,2,2016.0,"{'bei': '11.60', 'le': '0.23', 'lle': '1.00', 'sei': '9.36'}",5589,-1,5643,228,0,-1,3546184,1,1,1,1,4,253,1,27,-1,-1,496
7872,-1,22837653,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,750,-1,-1,495,2,2016.0,"{'bei': '8.65', 'le': '0.17', 'lle': '-1.53', 'sei': '8.35'}",5638,-1,5689,87,0,-1,3546183,1,1,1,1,4,1282,1,27,-1,-1,1413
7873,-1,22837654,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,4953,-1,-1,495,2,2016.0,"{'bei': '10.35', 'le': '0.20', 'lle': '-0.11', 'sei': '9.45'}",5671,-1,5719,147,0,-1,3546182,1,1,1,1,4,2440,1,27,-1,-1,2347
7874,-1,22837655,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6305,-1,-1,495,2,2016.0,"{'bei': '10.11', 'le': '0.20', 'lle': '-0.06', 'sei': '8.98'}",5609,-1,5661,121,0,-1,3546181,1,1,1,1,4,403,1,27,-1,-1,750
7875,-1,22837656,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6298,-1,-1,495,2,2016.0,"{'bei': '7.93', 'le': '0.17', 'lle': '-1.25', 'sei': '8.19'}",5691,-1,5737,78,0,-1,3546180,1,1,1,1,4,1537,1,27,-1,-1,1643
7876,-1,22837657,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6299,-1,-1,495,2,2016.0,"{'bei': '9.02', 'le': '0.18', 'lle': '-0.94', 'sei': '8.58'}",5511,-1,5574,99,0,-1,3546179,1,1,1,1,4,954,1,27,-1,-1,1207
7877,-1,22837658,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,6301,-1,-1,495,2,2016.0,"{'bei': '9.38', 'le': '0.18', 'lle': '-0.39', 'sei': '8.64'}",5875,-1,5898,102,0,-1,3546178,1,1,1,1,4,841,1,27,-1,-1,1048
7878,-1,22837659,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2622,-1,-1,495,2,2016.0,"{'bei': '10.49', 'le': '0.21', 'lle': '0.10', 'sei': '8.58'}",5706,-1,5750,99,0,-1,3546177,1,1,1,1,4,951,1,27,-1,-1,1205
7879,-1,22837660,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2615,-1,-1,495,2,2016.0,"{'bei': '11.59', 'le': '0.22', 'lle': '0.01', 'sei': '10.42'}",5965,-1,5970,199,0,-1,3546176,1,1,1,1,4,952,1,27,-1,-1,1079
7880,-1,22837661,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2608,-1,-1,495,2,2016.0,"{'bei': '9.08', 'le': '0.19', 'lle': '-1.20', 'sei': '8.48'}",5769,-1,5807,94,0,-1,3546175,1,1,1,1,4,1103,1,27,-1,-1,1296
7881,-1,22837662,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2618,-1,-1,495,2,2016.0,"{'bei': '8.81', 'le': '0.19', 'lle': '-0.70', 'sei': '8.39'}",5626,-1,5678,89,0,-1,3546174,1,1,1,1,4,1239,1,27,-1,-1,1389
7882,-1,22837663,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2620,-1,-1,495,2,2016.0,"{'bei': '10.54', 'le': '0.21', 'lle': '-0.16', 'sei': '9.17'}",5616,-1,5668,132,0,-1,3546173,1,1,1,1,4,166,1,27,-1,-1,605
7883,-1,22837664,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2611,-1,-1,495,2,2016.0,"{'bei': '9.07', 'le': '0.19', 'lle': '-0.57', 'sei': '8.64'}",5490,-1,5554,102,0,-1,3546172,1,1,1,1,4,841,1,27,-1,-1,1048
7884,-1,22837665,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2612,-1,-1,495,2,2016.0,"{'bei': '10.08', 'le': '0.19', 'lle': '-0.04', 'sei': '8.47'}",6032,-1,6026,93,0,-1,3546171,1,1,1,1,4,1122,1,27,-1,-1,1305
7885,-1,22837666,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,3956,-1,-1,495,2,2016.0,"{'bei': '12.64', 'le': '0.24', 'lle': '1.42', 'sei': '9.32'}",5543,-1,5601,226,0,-1,3546170,1,1,1,1,4,301,1,27,-1,-1,505
7886,-1,22837667,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,749,-1,-1,495,2,2016.0,"{'bei': '9.77', 'le': '0.18', 'lle': '-0.93', 'sei': '8.64'}",5908,-1,5921,102,0,-1,3546169,1,1,1,1,4,841,1,27,-1,-1,1048
7887,-1,22837668,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,4952,-1,-1,495,2,2016.0,"{'bei': '11.42', 'le': '0.21', 'lle': '0.36', 'sei': '9.51'}",5997,-1,5997,150,0,-1,3546168,1,1,1,1,4,2324,1,27,-1,-1,2216
7888,-1,22837669,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2617,-1,-1,495,2,2016.0,"{'bei': '11.27', 'le': '0.21', 'lle': '0.44', 'sei': '9.10'}",6042,-1,6035,127,0,-1,3546167,1,1,1,1,4,262,1,27,-1,-1,676
7889,-1,22837670,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2604,-1,-1,495,2,2016.0,"{'bei': '8.77', 'le': '0.19', 'lle': '-0.72', 'sei': '8.35'}",5494,-1,5558,87,0,-1,3546166,1,1,1,1,4,1282,1,27,-1,-1,1413
7890,-1,22837671,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2606,-1,-1,495,2,2016.0,"{'bei': '9.82', 'le': '0.19', 'lle': '-0.51', 'sei': '8.55'}",5514,-1,5577,97,0,-1,3546165,1,1,1,1,4,1008,1,27,-1,-1,1236
7891,-1,22837672,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",459,179,1,0,4,3,2610,-1,-1,495,2,2016.0,"{'bei': '10.12', 'le': '0.19', 'lle': '-0.02', 'sei': '8.51'}",5913,-1,5926,95,0,-1,3546164,1,1,1,1,4,1063,1,27,-1,-1,1270
7892,-1,22850855,[],460,240,1,0,4,3,3386,-1,-1,496,8,2020.0,"{'bei': '21.20', 'le': '0.39', 'lle': '3.69', 'sei': '20.75'}",6107,344,6162,437,0,-1,3547983,1,1,1,1,4,2754,1,21,-1,-1,2641
7893,-1,22881022,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",461,531,1,0,1,1,5579,-1,-1,497,8,2020.0,"{'bei': '33.68', 'le': '0.67', 'lle': '4.49', 'sei': '20.15'}",2290,-1,2426,416,0,-1,3551072,1,1,1,1,4,488,1,21,-1,-1,840
7894,-1,22881023,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.25', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '15.0'}]",461,531,1,0,1,1,5611,-1,-1,497,8,2020.0,"{'bei': '32.76', 'le': '0.59', 'lle': '3.79', 'sei': '16.69'}",6820,957,6729,282,0,-1,3551071,1,1,1,1,4,1448,1,21,-1,-1,1603
